actual,proposed
2.08233333088e-07,0.0
1.33920130432e-07,0.0
1.33920130432e-07,0.0
8.93700016e-08,0.0
2.23202556896e-07,0.0
2.23202556896e-07,0.0
2.3808188096e-07,0.0
2.2324051059199999e-07,0.0
4.907614060799999e-07,0.0
4.907614060799999e-07,0.0
6.3947194432e-07,0.0
4.0153964294399996e-07,0.0
4.0153964294399996e-07,0.0
3.42059495712e-07,0.0
2.23109572576e-07,0.0
2.23109572576e-07,0.0
1.93381412576e-07,0.0
9.6664979136e-07,0.0
9.6664979136e-07,0.0
7.4618307456e-08,0.0
7.4618307456e-08,0.0
4.5098781023999996e-08,0.0
1.64222066272e-08,0.0
2.97462248864e-07,0.0
2.97462248864e-07,0.0
2.97460952448e-07,0.0
4.5296193887999996e-08,0.0
4.5296193887999996e-08,0.0
7.4783846368e-08,0.0
1.78491493664e-07,0.0
1.78491493664e-07,0.0
1.4876060672e-07,0.0
3.01773055584e-08,0.0
3.01773055584e-08,0.0
4.6102698752e-07,0.0
4.6102698752e-07,0.0
3.0126606752e-08,0.0
2.82659502752e-07,0.0
2.82659502752e-07,0.0
2.67809772736e-07,0.0
2.3812341097599999e-07,0.0
2.3812341097599999e-07,0.0
4.9076230016e-07,0.0
4.3127750371199994e-07,0.0
4.3127750371199994e-07,0.0
4.0153651366399996e-07,0.0
8.179289712e-07,0.0
8.179289712e-07,0.0
2.2309879891200002e-07,0.0
1.9336688377599998e-07,0.0
9.666462150399999e-07,0.0
9.666462150399999e-07,0.0
7.4557375904e-08,0.0
7.4557375904e-08,0.0
4.4998554656e-08,0.0
1.6143106144e-08,0.0
4.515863968e-08,0.0
4.515863968e-08,0.0
3.56943290176e-07,0.0
5.995333907199999e-08,0.0
5.995333907199999e-08,0.0
1.67276020032e-08,0.0
4.5315461312e-08,0.0
4.5315461312e-08,0.0
1.93358300608e-07,0.0
1.93358300608e-07,0.0
1.4876677587200001e-07,0.0
3.0185303104e-08,0.0
3.0185303104e-08,0.0
1.1905779388800001e-07,0.0
1.1905779388800001e-07,0.0
4.610234112e-07,0.0
2.08340622688e-07,0.0
2.08340622688e-07,0.0
1.93502471008e-07,0.0
4.6101849375999996e-07,0.0
4.6101849375999996e-07,0.0
4.3127643081599994e-07,0.0
7.881851648e-07,0.0
7.881851648e-07,0.0
2.52832993952e-07,0.0
9.071586022399999e-07,0.0
9.071586022399999e-07,0.0
1.63641495424e-07,0.0
1.04224291424e-07,0.0
1.04224291424e-07,0.0
7.4560639296e-08,0.0
1.616787216e-08,0.0
1.616787216e-08,0.0
1.63138888352e-08,0.0
3.5694288784e-07,0.0
3.5694288784e-07,0.0
3.56941636128e-07,0.0
7.5873327552e-09,0.0
7.5873327552e-09,0.0
3.0729078089599994e-08,0.0
6.0003362848e-08,0.0
1.78490465472e-07,0.0
1.78490465472e-07,0.0
1.4875975734400002e-07,0.0
3.01768138144e-08,0.0
3.01768138144e-08,0.0
4.01545588576e-07,0.0
2.08298153888e-07,0.0
2.08298153888e-07,0.0
2.08322338752e-07,0.0
1.7864666124799998e-07,0.0
1.7864666124799998e-07,0.0
1.63821116096e-07,0.0
4.3127517910399994e-07,0.0
3.4204997376e-07,0.0
3.4204997376e-07,0.0
2.2309012633599997e-07,0.0
2.2309012633599997e-07,0.0
1.93355931296e-07,0.0
9.6664397984e-07,0.0
9.6664397984e-07,0.0
1.04197066688e-07,0.0
7.4519019872e-08,0.0
1.5944057113599998e-08,0.0
1.5944057113599998e-08,0.0
1.61010754432e-08,0.0
3.56940831456e-07,0.0
3.56940831456e-07,0.0
3.56940786752e-07,0.0
1.65315973152e-08,0.0
1.65315973152e-08,0.0
1.65949428832e-08,0.0
7.475219593599999e-08,0.0
7.475219593599999e-08,0.0
7.435996304e-07,0.0
1.48751174176e-07,0.0
1.48751174176e-07,0.0
5.9623423552e-08,0.0
4.01542548704e-07,0.0
4.01542548704e-07,0.0
4.6102385824e-07,0.0
2.0829202944e-07,0.0
1.9347511215999998e-07,0.0
1.9347511215999998e-07,0.0
1.6381463401599999e-07,0.0
1.6381463401599999e-07,0.0
4.31273078016e-07,0.0
3.4204702329600003e-07,0.0
3.4204702329600003e-07,0.0
8.179262889599999e-07,0.0
1.93349672736e-07,0.0
1.93349672736e-07,0.0
1.63618294048e-07,0.0
1.04183521376e-07,0.0
1.04183521376e-07,0.0
7.4499216e-08,0.0
1.5842409158399997e-08,0.0
1.5842409158399997e-08,0.0
1.5996901712e-08,0.0
7.465755756799999e-08,0.0
7.465755756799999e-08,0.0
3.8667408771199997e-07,0.0
3.8667417711999997e-07,0.0
3.0665222896e-08,0.0
3.0665222896e-08,0.0
1.6718544972799998e-08,0.0
7.4359828928e-07,0.0
7.4359828928e-07,0.0
1.78484117504e-07,0.0
3.00689251808e-08,0.0
3.00689251808e-08,0.0
3.7180205040000004e-07,0.0
3.7180205040000004e-07,0.0
4.3128273408e-07,0.0
1.63747309792e-07,0.0
1.63747309792e-07,0.0
1.48920021184e-07,0.0
1.19306124608e-07,0.0
1.19306124608e-07,0.0
4.0153266912e-07,0.0
3.42049213792e-07,0.0
3.42049213792e-07,0.0
8.179271830399999e-07,0.0
1.93353249056e-07,0.0
1.93353249056e-07,0.0
1.6362236211200001e-07,0.0
1.04186516544e-07,0.0
1.04186516544e-07,0.0
1.0261311455999998e-06,0.0
4.4958991616e-08,0.0
4.4958991616e-08,0.0
4.5027299328e-08,0.0
2.37972937312e-07,0.0
2.37972937312e-07,0.0
5.9869206144e-08,0.0
1.0434378521599999e-07,0.0
1.0434378521599999e-07,0.0
1.63615656512e-07,0.0
1.4890276544000001e-07,0.0
1.93487763392e-07,0.0
1.93487763392e-07,0.0
5.956405664e-08,0.0
5.956405664e-08,0.0
4.4728989536e-08,0.0
2.99696599488e-08,0.0
3.0126423465599996e-08,0.0
3.0126423465599996e-08,0.0
3.42062312064e-07,0.0
8.945404512e-08,0.0
8.945404512e-08,0.0
8.950478416e-08,0.0
7.4801996192e-08,0.0
7.4801996192e-08,0.0
6.0120979072e-08,0.0
3.42046129216e-07,0.0
3.42046129216e-07,0.0
3.1230482624e-07,0.0
2.8256459616e-07,0.0
1.9334859984e-07,0.0
1.9334859984e-07,0.0
1.6361632707200002e-07,0.0
1.04175340544e-07,0.0
1.04175340544e-07,0.0
7.448558128e-08,0.0
1.57577308416e-08,0.0
1.57577308416e-08,0.0
1.59029964896e-08,0.0
7.4634982048e-08,0.0
7.4634982048e-08,0.0
3.86679496896e-07,0.0
4.16419414048e-07,0.0
4.16419414048e-07,0.0
7.472631231999999e-08,0.0
7.472631231999999e-08,0.0
7.6875948864e-09,0.0
1.19245148352e-07,0.0
1.19245148352e-07,0.0
6.8411246464e-07,0.0
8.9331824384e-08,0.0
8.9331824384e-08,0.0
3.01409209728e-08,0.0
3.71808621888e-07,0.0
3.71808621888e-07,0.0
1.19044561504e-07,0.0
2.08324126912e-07,0.0
2.08324126912e-07,0.0
1.93508461344e-07,0.0
1.93508461344e-07,0.0
1.78677596416e-07,0.0
4.31279023648e-07,0.0
4.31279023648e-07,0.0
3.71796596512e-07,0.0
2.5283822432e-07,0.0
2.5283822432e-07,0.0
2.2310420809599999e-07,0.0
1.78513756256e-07,0.0
1.78513756256e-07,0.0
1.3394789161599998e-07,0.0
1.3394789161599998e-07,0.0
1.04256970048e-07,0.0
4.5093327136e-08,0.0
4.5093327136e-08,0.0
1.6400377664e-08,0.0
3.2720538470399996e-07,0.0
3.2720538470399996e-07,0.0
3.2720350713599996e-07,0.0
1.67937013376e-08,0.0
1.67937013376e-08,0.0
